id,hedef,sira,enlem,boylam
773,BEG,4,41.766311,27.716969
774,BEG,5,41.887608,27.455763
775,BEG,6,42.008311,27.193566
776,BEG,7,42.128414,26.930374
777,BEG,8,42.247914,26.666185
778,BEG,9,42.366805,26.400996
779,BEG,10,42.485083,26.134803
780,BEG,11,42.602743,25.867605
781,BEG,12,42.719779,25.599398
782,BEG,13,42.836187,25.330180
783,BEG,14,42.951963,25.059949
784,BEG,15,43.067100,24.788702
785,BEG,16,43.181594,24.516437
786,BEG,17,43.295440,24.243152
787,BEG,18,43.408633,23.968845
788,BEG,19,43.521168,23.693513
789,BEG,20,43.633040,23.417156
790,BEG,21,43.744244,23.139770
791,BEG,22,43.854774,22.861356
792,BEG,23,43.964626,22.581910
793,BEG,24,44.073795,22.301433
794,BEG,25,44.182275,22.019922
795,BEG,26,44.290061,21.737376
796,BEG,27,44.397148,21.453795
797,BEG,28,44.503530,21.169177
798,BEG,29,44.609204,20.883523
799,BEG,30,44.714162,20.596830
800,BEG,31,44.818401,20.309099
801,BEN,0,41.275278,28.751944
802,BEN,1,40.989467,28.443939
803,BEN,2,40.702843,28.138597
804,BEN,3,40.415422,27.835874
805,BEN,4,40.127218,27.535731
806,BEN,5,39.838245,27.238125
807,BEN,6,39.548519,26.943017
808,BEN,7,39.258053,26.650366
809,BEN,8,38.966860,26.360133
810,BEN,9,38.674954,26.072280
811,BEN,10,38.382348,25.786767
812,BEN,11,38.089056,25.503558
813,BEN,12,37.795089,25.222614
814,BEN,13,37.500461,24.943900
815,BEN,14,37.205183,24.667380
816,BEN,15,36.909267,24.393017
817,BEN,16,36.612725,24.120776
818,BEN,17,36.315568,23.850624
819,BEN,18,36.017809,23.582526
820,BEN,19,35.719457,23.316447
821,BEN,20,35.420524,23.052356
822,BEN,21,35.121020,22.790220
823,BEN,22,34.820956,22.530005
824,BEN,23,34.520342,22.271682
825,BEN,24,34.219188,22.015217
826,BEN,25,33.917504,21.760582
827,BEN,26,33.615300,21.507744
828,BEN,27,33.312585,21.256676
829,BEN,28,33.009369,21.007345
830,BEN,29,32.705660,20.759725
831,BEN,30,32.401468,20.513786
832,BEN,31,32.096802,20.269501
833,BEY,0,41.275278,28.751944
834,BEY,1,41.041240,28.991772
835,BEY,2,40.806709,29.229899
836,BEY,3,40.571692,29.466346
837,BEY,4,40.336195,29.701137
838,BEY,5,40.100228,29.934293
839,BEY,6,39.863796,30.165836
840,BEY,7,39.626907,30.395787
841,BEY,8,39.389568,30.624168
842,BEY,9,39.151785,30.850999
843,BEY,10,38.913566,31.076300
844,BEY,11,38.674917,31.300093
845,BEY,12,38.435844,31.522397
846,BEY,13,38.196353,31.743233
847,BEY,14,37.956452,31.962619
848,BEY,15,37.716146,32.180576
849,BEY,16,37.475442,32.397122
850,BEY,17,37.234344,32.612277
851,BEY,18,36.992860,32.826059
852,BEY,19,36.750996,33.038487
853,BEY,20,36.508755,33.249578
854,BEY,21,36.266146,33.459352
855,BEY,22,36.023172,33.667825
856,BEY,23,35.779840,33.875015
857,BEY,24,35.536154,34.080940
858,BEY,25,35.292121,34.285617
859,BEY,26,35.047745,34.489063
860,BEY,27,34.803031,34.691294
861,BEY,28,34.557985,34.892327
862,BEY,29,34.312611,35.092178
863,BEY,30,34.066914,35.290864
864,BEY,31,33.820900,35.488400
865,BGG,0,41.275278,28.751944
866,BGG,1,41.216647,29.146399
867,BGG,2,41.156671,29.540139
868,BGG,3,41.095358,29.933151
869,BGG,4,41.032712,30.325422
870,BGG,5,40.968738,30.716940
871,BGG,6,40.903443,31.107691
872,BGG,7,40.836831,31.497664
873,BGG,8,40.768909,31.886846
874,BGG,9,40.699682,32.275226
875,BGG,10,40.629156,32.662792
876,BGG,11,40.557338,33.049532
877,BGG,12,40.484232,33.435436
878,BGG,13,40.409846,33.820494
879,BGG,14,40.334186,34.204693
880,BGG,15,40.257257,34.588025
881,BGG,16,40.179066,34.970479
882,BGG,17,40.099620,35.352046
883,BGG,18,40.018925,35.732716
884,BGG,19,39.936987,36.112479
885,BGG,20,39.853814,36.491327
886,BGG,21,39.769411,36.869252
887,BGG,22,39.683785,37.246244
888,BGG,23,39.596943,37.622296
889,BGG,24,39.508892,37.997400
890,BGG,25,39.419639,38.371547
891,BGG,26,39.329191,38.744731
892,BGG,27,39.237554,39.116945
893,BGG,28,39.144735,39.488182
894,BGG,29,39.050742,39.858434
895,BGG,30,38.955582,40.227697
896,BGG,31,38.859261,40.595963
897,BGW,0,41.275278,28.751944
898,BGW,1,41.050886,29.305022
899,BGW,2,40.823869,29.854319
900,BGW,3,40.594263,30.399847
901,BGW,4,40.362110,30.941620
902,BGW,5,40.127445,31.479654
903,BGW,6,39.890308,32.013967
904,BGW,7,39.650737,32.544578
905,BGW,8,39.408767,33.071505
906,BGW,9,39.164438,33.594770
907,BGW,10,38.917784,34.114395
908,BGW,11,38.668843,34.630405
909,BGW,12,38.417651,35.142822
910,BGW,13,38.164243,35.651672
911,BGW,14,37.908655,36.156983
912,BGW,15,37.650921,36.658780
913,BGW,16,37.391077,37.157092
914,BGW,17,37.129156,37.651948
915,BGW,18,36.865193,38.143377
916,BGW,19,36.599221,38.631409
917,BGW,20,36.331272,39.116076
918,BGW,21,36.061380,39.597408
919,BGW,22,35.789577,40.075438
920,BGW,23,35.515895,40.550198
921,BGW,24,35.240366,41.021721
922,BGW,25,34.963020,41.490041
923,BGW,26,34.683889,41.955191
924,BGW,27,34.403003,42.417205
925,BGW,28,34.120392,42.876119
926,BGW,29,33.836085,43.331965
927,BGW,30,33.550111,43.784781
928,BGW,31,33.262501,44.234600
929,BHX,0,41.275278,28.751944
930,BHX,1,41.746820,27.964001
931,BHX,2,42.212901,27.164465
932,BHX,3,42.673346,26.353115
933,BHX,4,43.127981,25.529729
934,BHX,5,43.576624,24.694094
935,BHX,6,44.019090,23.846001
936,BHX,7,44.455189,22.985248
937,BHX,8,44.884727,22.111640
938,BHX,9,45.307505,21.224993
939,BHX,10,45.723321,20.325131
940,BHX,11,46.131967,19.411890
941,BHX,12,46.533233,18.485121
942,BHX,13,46.926903,17.544687
943,BHX,14,47.312760,16.590467
944,BHX,15,47.690580,15.622358
945,BHX,16,48.060140,14.640276
946,BHX,17,48.421211,13.644157
947,BHX,18,48.773563,12.633958
948,BHX,19,49.116963,11.609664
949,BHX,20,49.451175,10.571280
950,BHX,21,49.775966,9.518843
951,BHX,22,50.091097,8.452417
952,BHX,23,50.396332,7.372096
953,BHX,24,50.691434,6.278008
954,BHX,25,50.976167,5.170313
955,BHX,26,51.250297,4.049207
956,BHX,27,51.513592,2.914922
957,BHX,28,51.765823,1.767728
958,BHX,29,52.006764,0.607933
959,BHX,30,52.236195,-0.564115
960,BHX,31,52.453899,-1.748030
961,BIO,0,41.275278,28.751944
962,BIO,1,41.474214,27.782937
963,BIO,2,41.664968,26.808088
964,BIO,3,41.847437,25.827571
965,BIO,4,42.021520,24.841574
966,BIO,5,42.187119,23.850297
967,BIO,6,42.344140,22.853948
968,BIO,7,42.492493,21.852748
969,BIO,8,42.632092,20.846927
970,BIO,9,42.762853,19.836729
971,BIO,10,42.884699,18.822403
972,BIO,11,42.997557,17.804211
973,BIO,12,43.101357,16.782423
974,BIO,13,43.196037,15.757317
975,BIO,14,43.281537,14.729180
976,BIO,15,43.357803,13.698306
977,BIO,16,43.424789,12.664996
978,BIO,17,43.482452,11.629555
979,BIO,18,43.530754,10.592297
980,BIO,19,43.569666,9.553539
981,BIO,20,43.599163,8.513599
982,BIO,21,43.619224,7.472803
983,BIO,22,43.629838,6.431476
984,BIO,23,43.630998,5.389945
985,BIO,24,43.622703,4.348537
986,BIO,25,43.604958,3.307580
987,BIO,26,43.577774,2.267401
988,BIO,27,43.541170,1.228322
989,BIO,28,43.495168,0.190667
990,BIO,29,43.439798,-0.845248
991,BIO,30,43.375096,-1.879110
992,BIO,31,43.301102,-2.910610
993,BJV,0,41.275278,28.751944
994,BJV,1,41.145614,28.714828
995,BJV,2,41.015938,28.677858
996,BJV,3,40.886251,28.641034
997,BJV,4,40.756551,28.604353
998,BJV,5,40.626840,28.567816
999,BJV,6,40.497118,28.531420
1000,BJV,7,40.367384,28.495164
1001,BJV,8,40.237639,28.459048
1002,BJV,9,40.107883,28.423070
1003,BJV,10,39.978116,28.387229
1004,BJV,11,39.848338,28.351524
1005,BJV,12,39.718549,28.315954
1006,BJV,13,39.588749,28.280517
1007,BJV,14,39.458938,28.245213
1008,BJV,15,39.329117,28.210040
1009,BJV,16,39.199285,28.174998
1010,BJV,17,39.069442,28.140085
1011,BJV,18,38.939590,28.105300
1012,BJV,19,38.809727,28.070642
1013,BJV,20,38.679854,28.036111
1014,BJV,21,38.549970,28.001704
1015,BJV,22,38.420077,27.967422
1016,BJV,23,38.290174,27.933263
1017,BJV,24,38.160261,27.899226
1018,BJV,25,38.030338,27.865309
1019,BJV,26,37.900405,27.831513
1020,BJV,27,37.770463,27.797836
1021,BJV,28,37.640511,27.764278
1022,BJV,29,37.510550,27.730836
1023,BJV,30,37.380579,27.697511
1024,BJV,31,37.250599,27.664301
1025,BKK,0,41.275278,28.751944
1026,BKK,1,41.190949,31.647798
1027,BKK,2,41.034326,34.533018
1028,BKK,3,40.806148,37.401430
1029,BKK,4,40.507477,40.247169
1030,BKK,5,40.139670,43.064779
1031,BKK,6,39.704360,45.849293
1032,BKK,7,39.203418,48.596294
1033,BKK,8,38.638922,51.301957
1034,BKK,9,38.013121,53.963071
1035,BKK,10,37.328400,56.577043
1036,BKK,11,36.587245,59.141889
1037,BKK,12,35.792213,61.656203
1038,BKK,13,34.945900,64.119128
1039,BKK,14,34.050915,66.530308
1040,BKK,15,33.109858,68.889840
1041,BKK,16,32.125300,71.198229
1042,BKK,17,31.099766,73.456327
1043,BKK,18,30.035726,75.665296
1044,BKK,19,28.935576,77.826549
1045,BKK,20,27.801641,79.941715
1046,BKK,21,26.636164,82.012594
1047,BKK,22,25.441305,84.041126
1048,BKK,23,24.219138,86.029356
1049,BKK,24,22.971654,87.979408
1050,BKK,25,21.700763,89.893464
1051,BKK,26,20.408292,91.773742
1052,BKK,27,19.095993,93.622483
1053,BKK,28,17.765546,95.441935
1054,BKK,29,16.418560,97.234349
1055,BKK,30,15.056582,99.001962
1056,BKK,31,13.681100,100.747002
1057,BLL,0,41.275278,28.751944
1058,BLL,1,41.785354,28.274887
1059,BLL,2,42.293424,27.790194
1060,BLL,3,42.799421,27.297633
1061,BLL,4,43.303271,26.796967
1062,BLL,5,43.804902,26.287951
1063,BLL,6,44.304235,25.770333
1064,BLL,7,44.801191,25.243856
1065,BLL,8,45.295686,24.708254
1066,BLL,9,45.787634,24.163252
1067,BLL,10,46.276944,23.608571
1068,BLL,11,46.763525,23.043923
1069,BLL,12,47.247277,22.469012
1070,BLL,13,47.728102,21.883536
1071,BLL,14,48.205893,21.287183
1072,BLL,15,48.680542,20.679637
1073,BLL,16,49.151935,20.060572
1074,BLL,17,49.619957,19.429655
1075,BLL,18,50.084483,18.786548
1076,BLL,19,50.545387,18.130902
1077,BLL,20,51.002537,17.462367
1078,BLL,21,51.455797,16.780583
1079,BLL,22,51.905024,16.085184
1080,BLL,23,52.350070,15.375802
1081,BLL,24,52.790782,14.652061
1082,BLL,25,53.227002,13.913583
1083,BLL,26,53.658564,13.159986
1084,BLL,27,54.085296,12.390886
1085,BLL,28,54.507023,11.605900
1086,BLL,29,54.923560,10.804642
1087,BLL,30,55.334718,9.986728
1088,BLL,31,55.740299,9.151780
1089,BLQ,0,41.275278,28.751944
1090,BLQ,1,41.420508,28.220029
1091,BLQ,2,41.563277,27.685749
1092,BLQ,3,41.703562,27.149125
1093,BLQ,4,41.841340,26.610174
1094,BLQ,5,41.976587,26.068919
1095,BLQ,6,42.109282,25.525382
1096,BLQ,7,42.239400,24.979587
1097,BLQ,8,42.366921,24.431559
1098,BLQ,9,42.491821,23.881325
1099,BLQ,10,42.614079,23.328912
1100,BLQ,11,42.733673,22.774349
1101,BLQ,12,42.850581,22.217668
1102,BLQ,13,42.964782,21.658900
1103,BLQ,14,43.076256,21.098078
1104,BLQ,15,43.184980,20.535238
1105,BLQ,16,43.290937,19.970414
1106,BLQ,17,43.394104,19.403645
1107,BLQ,18,43.494463,18.834970
1108,BLQ,19,43.591995,18.264428
1109,BLQ,20,43.686681,17.692061
1110,BLQ,21,43.778501,17.117911
1111,BLQ,22,43.867439,16.542024
1112,BLQ,23,43.953476,15.964443
1113,BLQ,24,44.036596,15.385216
1114,BLQ,25,44.116781,14.804390
1115,BLQ,26,44.194016,14.222015
1116,BLQ,27,44.268284,13.638141
1117,BLQ,28,44.339571,13.052819
1118,BLQ,29,44.407863,12.466103
1119,BLQ,30,44.473143,11.878045
1120,BLQ,31,44.535400,11.288700
1121,BOM,0,41.275278,28.751944
1122,BOM,1,40.850334,30.524718
1123,BOM,2,40.398606,32.274193
1124,BOM,3,39.920870,33.999685
1125,BOM,4,39.417920,35.700644
1126,BOM,5,38.890561,37.376649
1127,BOM,6,38.339602,39.027405
1128,BOM,7,37.765858,40.652734
1129,BOM,8,37.170140,42.252566
1130,BOM,9,36.553256,43.826932
1131,BOM,10,35.916007,45.375956
1132,BOM,11,35.259185,46.899848
1133,BOM,12,34.583567,48.398891
1134,BOM,13,33.889921,49.873439
1135,BOM,14,33.178995,51.323906
1136,BOM,15,32.451523,52.750759
1137,BOM,16,31.708222,54.154511
1138,BOM,17,30.949790,55.535715
1139,BOM,18,30.176905,56.894960
1140,BOM,19,29.390227,58.232861
1141,BOM,20,28.590398,59.550057
1142,BOM,21,27.778037,60.847208
1143,BOM,22,26.953748,62.124988
1144,BOM,23,26.118114,63.384081
1145,BOM,24,25.271700,64.625181
1146,BOM,25,24.415051,65.848987
1147,BOM,26,23.548698,67.056200
1148,BOM,27,22.673151,68.247522
1149,BOM,28,21.788906,69.423656
1150,BOM,29,20.896442,70.585301
1151,BOM,30,19.996223,71.733151
1152,BOM,31,19.088699,72.867897
1153,BRE,0,41.275278,28.751944
1154,BRE,1,41.702159,28.235490
1155,BRE,2,42.126698,27.712151
1156,BRE,3,42.548826,27.181772
1157,BRE,4,42.968475,26.644191
1158,BRE,5,43.385575,26.099248
1159,BRE,6,43.800051,25.546777
1160,BRE,7,44.211828,24.986612
1161,BRE,8,44.620830,24.418587
1162,BRE,9,45.026977,23.842529
1163,BRE,10,45.430186,23.258269
1164,BRE,11,45.830374,22.665633
1165,BRE,12,46.227455,22.064446
1166,BRE,13,46.621338,21.454534
1167,BRE,14,47.011933,20.835720
1168,BRE,15,47.399145,20.207828
1169,BRE,16,47.782879,19.570681
1170,BRE,17,48.163034,18.924101
1171,BRE,18,48.539509,18.267914
1172,BRE,19,48.912199,17.601943
1173,BRE,20,49.280998,16.926014
1174,BRE,21,49.645795,16.239954
1175,BRE,22,50.006477,15.543595
1176,BRE,23,50.362930,14.836768
1177,BRE,24,50.715034,14.119310
1178,BRE,25,51.062669,13.391060
1179,BRE,26,51.405710,12.651864
1180,BRE,27,51.744032,11.901571
1181,BRE,28,52.077506,11.140038
1182,BRE,29,52.405998,10.367128
1183,BRE,30,52.729376,9.582712
1184,BRE,31,53.047501,8.786670
1185,BRU,0,41.275278,28.751944
1186,BRU,1,41.657637,28.098502
1187,BRU,2,42.036252,27.437294
1188,BRU,3,42.411026,26.768200
1189,BRU,4,42.781863,26.091105
1190,BRU,5,43.148663,25.405895
1191,BRU,6,43.511325,24.712458
1192,BRU,7,43.869746,24.010687
1193,BRU,8,44.223821,23.300476
1194,BRU,9,44.573443,22.581725
1195,BRU,10,44.918503,21.854337
1196,BRU,11,45.258890,21.118219
1197,BRU,12,45.594492,20.373286
1198,BRU,13,45.925194,19.619455
1199,BRU,14,46.250881,18.856652
1200,BRU,15,46.571434,18.084808
1201,BRU,16,46.886735,17.303861
1202,BRU,17,47.196663,16.513759
1203,BRU,18,47.501096,15.714456
1204,BRU,19,47.799910,14.905916
1205,BRU,20,48.092982,14.088112
1206,BRU,21,48.380185,13.261027
1207,BRU,22,48.661392,12.424656
1208,BRU,23,48.936478,11.579002
1209,BRU,24,49.205314,10.724084
1210,BRU,25,49.467772,9.859930
1211,BRU,26,49.723724,8.986584
1212,BRU,27,49.973040,8.104102
1213,BRU,28,50.215594,7.212554
1214,BRU,29,50.451257,6.312024
1215,BRU,30,50.679901,5.402614
1216,BRU,31,50.901402,4.484440
1217,BSL,0,41.275278,28.751944
1218,BSL,1,41.536273,28.140859
1219,BSL,2,41.794007,27.524854
1220,BSL,3,42.048423,26.903906
1221,BSL,4,42.299466,26.277999
1222,BSL,5,42.547079,25.647115
1223,BSL,6,42.791203,25.011241
1224,BSL,7,43.031781,24.370369
1225,BSL,8,43.268756,23.724490
1226,BSL,9,43.502069,23.073602
1227,BSL,10,43.731661,22.417704
1228,BSL,11,43.957474,21.756800
1229,BSL,12,44.179449,21.090896
1230,BSL,13,44.397526,20.420004
1231,BSL,14,44.611648,19.744138
1232,BSL,15,44.821754,19.063318
1233,BSL,16,45.027786,18.377565
1234,BSL,17,45.229685,17.686908
1235,BSL,18,45.427392,16.991378
1236,BSL,19,45.620848,16.291012
1237,BSL,20,45.809996,15.585850
1238,BSL,21,45.994776,14.875939
1239,BSL,22,46.175132,14.161328
1240,BSL,23,46.351006,13.442072
1241,BSL,24,46.522341,12.718234
1242,BSL,25,46.689083,11.989877
1243,BSL,26,46.851174,11.257072
1244,BSL,27,47.008561,10.519895
1245,BSL,28,47.161189,9.778428
1246,BSL,29,47.309007,9.032755
1247,BSL,30,47.451960,8.282969
1248,BSL,31,47.590000,7.529167
1249,BSR,0,41.275278,28.751944
1250,BSR,1,40.980736,29.447445
1251,BSR,2,40.682052,30.136718
1252,BSR,3,40.379306,30.819800
1253,BSR,4,40.072577,31.496731
1254,BSR,5,39.761943,32.167553
1255,BSR,6,39.447483,32.832313
1256,BSR,7,39.129273,33.491061
1257,BSR,8,38.807388,34.143849
1258,BSR,9,38.481904,34.790733
1259,BSR,10,38.152895,35.431768
1260,BSR,11,37.820433,36.067017
1261,BSR,12,37.484590,36.696539
1262,BSR,13,37.145437,37.320400
1263,BSR,14,36.803044,37.938664
1264,BSR,15,36.457479,38.551399
1265,BSR,16,36.108811,39.158673
1266,BSR,17,35.757105,39.760556
1267,BSR,18,35.402427,40.357120
1268,BSR,19,35.044842,40.948436
1269,BSR,20,34.684413,41.534578
1270,BSR,21,34.321203,42.115618
1271,BSR,22,33.955272,42.691633
1272,BSR,23,33.586682,43.262697
1273,BSR,24,33.215491,43.828885
1274,BSR,25,32.841758,44.390273
1275,BSR,26,32.465539,44.946939
1276,BSR,27,32.086892,45.498958
1277,BSR,28,31.705871,46.046407
1278,BSR,29,31.322530,46.589362
1279,BSR,30,30.936922,47.127902
1280,BSR,31,30.549101,47.662102
1281,BUD,0,41.275278,28.751944
1282,BUD,1,41.485281,28.475561
1283,BUD,2,41.694618,28.197383
1284,BUD,3,41.903280,27.917392
1285,BUD,4,42.111258,27.635568
1286,BUD,5,42.318541,27.351891
1287,BUD,6,42.525121,27.066342
1288,BUD,7,42.730987,26.778902
1289,BUD,8,42.936129,26.489551
1290,BUD,9,43.140538,26.198269
1291,BUD,10,43.344203,25.905037
1292,BUD,11,43.547114,25.609834
1293,BUD,12,43.749260,25.312640
1294,BUD,13,43.950631,25.013436
1295,BUD,14,44.151216,24.712202
1296,BUD,15,44.351004,24.408917
1297,BUD,16,44.549984,24.103562
1298,BUD,17,44.748145,23.796116
1299,BUD,18,44.945475,23.486559
1300,BUD,19,45.141963,23.174871
1301,BUD,20,45.337598,22.861032
1302,BUD,21,45.532368,22.545022
1303,BUD,22,45.726259,22.226821
1304,BUD,23,45.919262,21.906408
1305,BUD,24,46.111363,21.583763
1306,BUD,25,46.302550,21.258867
1307,BUD,26,46.492810,20.931699
1308,BUD,27,46.682130,20.602239
1309,BUD,28,46.870499,20.270469
1310,BUD,29,47.057902,19.936367
1311,BUD,30,47.244327,19.599915
1312,BUD,31,47.429760,19.261093
1313,BUS,0,41.275278,28.751944
1314,BUS,1,41.308336,29.162947
1315,BUS,2,41.339930,29.574358
1316,BUS,3,41.370058,29.986159
1317,BUS,4,41.398717,30.398333
1318,BUS,5,41.425904,30.810860
1319,BUS,6,41.451616,31.223724
1320,BUS,7,41.475850,31.636906
1321,BUS,8,41.498605,32.050388
1322,BUS,9,41.519878,32.464150
1323,BUS,10,41.539667,32.878176
1324,BUS,11,41.557971,33.292445
1325,BUS,12,41.574786,33.706939
1326,BUS,13,41.590112,34.121640
1327,BUS,14,41.603948,34.536528
1328,BUS,15,41.616291,34.951585
1329,BUS,16,41.627141,35.366790
1330,BUS,17,41.636496,35.782126
1331,BUS,18,41.644356,36.197573
1332,BUS,19,41.650720,36.613112
1333,BUS,20,41.655586,37.028723
1334,BUS,21,41.658956,37.444387
1335,BUS,22,41.660828,37.860085
1336,BUS,23,41.661202,38.275797
1337,BUS,24,41.660078,38.691505
1338,BUS,25,41.657456,39.107189
1339,BUS,26,41.653337,39.522828
1340,BUS,27,41.647721,39.938406
1341,BUS,28,41.640608,40.353901
1342,BUS,29,41.631999,40.769294
1343,BUS,30,41.621896,41.184568
1344,BUS,31,41.610298,41.599701
1345,CAI,0,41.275278,28.751944
1346,CAI,1,40.916503,28.850536
1347,CAI,2,40.557646,28.948063
1348,CAI,3,40.198707,29.044549
1349,CAI,4,39.839689,29.140020
1350,CAI,5,39.480594,29.234497
1351,CAI,6,39.121422,29.328004
1352,CAI,7,38.762177,29.420562
1353,CAI,8,38.402860,29.512193
1354,CAI,9,38.043472,29.602917
1355,CAI,10,37.684015,29.692755
1356,CAI,11,37.324490,29.781726
1357,CAI,12,36.964900,29.869850
1358,CAI,13,36.605245,29.957145
1359,CAI,14,36.245527,30.043629
1360,CAI,15,35.885747,30.129321
1361,CAI,16,35.525907,30.214238
1362,CAI,17,35.166008,30.298397
1363,CAI,18,34.806051,30.381814
1364,CAI,19,34.446038,30.464506
1365,CAI,20,34.085970,30.546488
1366,CAI,21,33.725847,30.627775
1367,CAI,22,33.365672,30.708383
1368,CAI,23,33.005445,30.788327
1369,CAI,24,32.645168,30.867620
1370,CAI,25,32.284841,30.946276
1371,CAI,26,31.924466,31.024310
1372,CAI,27,31.564044,31.101735
1373,CAI,28,31.203575,31.178564
1374,CAI,29,30.843061,31.254809
1375,CAI,30,30.482502,31.330484
1376,CAI,31,30.121901,31.405600
1377,CAN,0,41.275278,28.751944
1378,CAN,1,41.820229,31.719435
1379,CAN,2,42.287560,34.734189
1380,CAN,3,42.674822,37.790103
1381,CAN,4,42.979913,40.880236
1382,CAN,5,43.201131,43.996922
1383,CAN,6,43.337212,47.131904
1384,CAN,7,43.387369,50.276511
1385,CAN,8,43.351310,53.421850
1386,CAN,9,43.229244,56.559008
1387,CAN,10,43.021879,59.679265
1388,CAN,11,42.730404,62.774284
1389,CAN,12,42.356450,65.836291
1390,CAN,13,41.902059,68.858219
1391,CAN,14,41.369625,71.833823
1392,CAN,15,40.761848,74.757750
1393,CAN,16,40.081670,77.625584
1394,CAN,17,39.332222,80.433847
1395,CAN,18,38.516771,83.179975
1396,CAN,19,37.638664,85.862269
1397,CAN,20,36.701285,88.479827
1398,CAN,21,35.708016,91.032469
1399,CAN,22,34.662201,93.520652
1400,CAN,23,33.567121,95.945380
1401,CAN,24,32.425968,98.308123
1402,CAN,25,31.241835,100.610735
1403,CAN,26,30.017696,102.855382
1404,CAN,27,28.756407,105.044473
1405,CAN,28,27.460694,107.180605
1406,CAN,29,26.133159,109.266510
1407,CAN,30,24.776277,111.305015
1408,CAN,31,23.392401,113.299004
1409,CDG,0,41.275278,28.751944
1410,CDG,1,41.610745,28.021439
1411,CDG,2,41.941539,27.283351
1412,CDG,3,42.267557,26.537620
1413,CDG,4,42.588694,25.784195
